dish_id,image_path,cal_label
1565109637,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565109637\frames_sampled30\camera_A_frame_001.jpeg,low
1565109659,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565109659\frames_sampled30\camera_A_frame_001.jpeg,low
1565117429,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117429\frames_sampled30\camera_A_frame_001.jpeg,medium
1565117463,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117463\frames_sampled30\camera_A_frame_001.jpeg,medium
1565117892,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117892\frames_sampled30\camera_A_frame_001.jpeg,low
1565117934,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117934\frames_sampled30\camera_A_frame_001.jpeg,medium
1565117962,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117962\frames_sampled30\camera_A_frame_001.jpeg,medium
1565117990,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565117990\frames_sampled30\camera_A_frame_001.jpeg,medium
1565118029,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118029\frames_sampled30\camera_A_frame_001.jpeg,medium
1565118067,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118067\frames_sampled30\camera_A_frame_001.jpeg,high
1565118096,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118096\frames_sampled30\camera_A_frame_001.jpeg,high
1565118700,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118700\frames_sampled30\camera_A_frame_001.jpeg,low
1565118729,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118729\frames_sampled30\camera_A_frame_001.jpeg,medium
1565118782,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118782\frames_sampled30\camera_A_frame_001.jpeg,medium
1565118999,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565118999\frames_sampled30\camera_A_frame_001.jpeg,low
1565119418,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119418\frames_sampled30\camera_A_frame_001.jpeg,medium
1565119439,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119439\frames_sampled30\camera_A_frame_001.jpeg,medium
1565119464,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119464\frames_sampled30\camera_A_frame_001.jpeg,medium
1565119493,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119493\frames_sampled30\camera_A_frame_001.jpeg,medium
1565119642,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119642\frames_sampled30\camera_A_frame_001.jpeg,low
1565119669,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119669\frames_sampled30\camera_A_frame_001.jpeg,low
1565119698,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119698\frames_sampled30\camera_A_frame_001.jpeg,low
1565119739,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565119739\frames_sampled30\camera_A_frame_001.jpeg,medium
1565123783,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565123783\frames_sampled30\camera_A_frame_001.jpeg,low
1565123816,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565123816\frames_sampled30\camera_A_frame_001.jpeg,low
1565123845,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565123845\frames_sampled30\camera_A_frame_001.jpeg,low
1565123881,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565123881\frames_sampled30\camera_A_frame_001.jpeg,medium
1565194684,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194684\frames_sampled30\camera_A_frame_001.jpeg,low
1565194752,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194752\frames_sampled30\camera_A_frame_001.jpeg,medium
1565194781,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194781\frames_sampled30\camera_A_frame_001.jpeg,medium
1565194823,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194823\frames_sampled30\camera_A_frame_001.jpeg,medium
1565194852,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194852\frames_sampled30\camera_A_frame_001.jpeg,medium
1565194906,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565194906\frames_sampled30\camera_A_frame_001.jpeg,medium
1565195362,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565195362\frames_sampled30\camera_A_frame_001.jpeg,low
1565195398,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565195398\frames_sampled30\camera_A_frame_001.jpeg,low
1565195436,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565195436\frames_sampled30\camera_A_frame_001.jpeg,medium
1565195493,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565195493\frames_sampled30\camera_A_frame_001.jpeg,medium
1565196260,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565196260\frames_sampled30\camera_A_frame_001.jpeg,low
1565203015,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565203015\frames_sampled30\camera_A_frame_001.jpeg,high
1565203094,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565203094\frames_sampled30\camera_A_frame_001.jpeg,high
1565204855,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565204855\frames_sampled30\camera_A_frame_001.jpeg,low
1565204891,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565204891\frames_sampled30\camera_A_frame_001.jpeg,medium
1565204931,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565204931\frames_sampled30\camera_A_frame_001.jpeg,medium
1565207631,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207631\frames_sampled30\camera_A_frame_001.jpeg,low
1565207662,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207662\frames_sampled30\camera_A_frame_001.jpeg,low
1565207694,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207694\frames_sampled30\camera_A_frame_001.jpeg,low
1565207727,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207727\frames_sampled30\camera_A_frame_001.jpeg,medium
1565207815,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207815\frames_sampled30\camera_A_frame_001.jpeg,low
1565207865,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207865\frames_sampled30\camera_A_frame_001.jpeg,low
1565207896,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565207896\frames_sampled30\camera_A_frame_001.jpeg,low
1565208562,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565208562\frames_sampled30\camera_A_frame_001.jpeg,low
1565208611,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565208611\frames_sampled30\camera_A_frame_001.jpeg,low
1565208637,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565208637\frames_sampled30\camera_A_frame_001.jpeg,low
1565209922,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565209922\frames_sampled30\camera_A_frame_001.jpeg,low
1565209963,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565209963\frames_sampled30\camera_A_frame_001.jpeg,low
1565210009,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565210009\frames_sampled30\camera_A_frame_001.jpeg,low
1565210037,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565210037\frames_sampled30\camera_A_frame_001.jpeg,low
1565210073,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565210073\frames_sampled30\camera_A_frame_001.jpeg,medium
1565369938,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565369938\frames_sampled30\camera_A_frame_001.jpeg,low
1565369971,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565369971\frames_sampled30\camera_A_frame_001.jpeg,low
1565370004,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565370004\frames_sampled30\camera_A_frame_001.jpeg,medium
1565378680,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565378680\frames_sampled30\camera_A_frame_001.jpeg,low
1565378731,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565378731\frames_sampled30\camera_A_frame_001.jpeg,low
1565378770,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565378770\frames_sampled30\camera_A_frame_001.jpeg,medium
1565379251,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379251\frames_sampled30\camera_A_frame_001.jpeg,low
1565379320,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379320\frames_sampled30\camera_A_frame_001.jpeg,medium
1565379377,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379377\frames_sampled30\camera_A_frame_001.jpeg,medium
1565379788,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379788\frames_sampled30\camera_A_frame_001.jpeg,low
1565379827,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379827\frames_sampled30\camera_A_frame_001.jpeg,low
1565379868,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565379868\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382733,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382733\frames_sampled30\camera_A_frame_001.jpeg,low
1565382762,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382762\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382803,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382803\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382833,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382833\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382856,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382856\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382886,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382886\frames_sampled30\camera_A_frame_001.jpeg,medium
1565382969,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382969\frames_sampled30\camera_A_frame_001.jpeg,low
1565382995,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565382995\frames_sampled30\camera_A_frame_001.jpeg,low
1565383026,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565383026\frames_sampled30\camera_A_frame_001.jpeg,low
1565383062,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565383062\frames_sampled30\camera_A_frame_001.jpeg,medium
1565383097,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565383097\frames_sampled30\camera_A_frame_001.jpeg,medium
1565383128,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565383128\frames_sampled30\camera_A_frame_001.jpeg,high
1565383159,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565383159\frames_sampled30\camera_A_frame_001.jpeg,high
1565627751,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565627751\frames_sampled30\camera_A_frame_001.jpeg,low
1565627800,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565627800\frames_sampled30\camera_A_frame_001.jpeg,low
1565637123,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565637123\frames_sampled30\camera_A_frame_001.jpeg,low
1565637162,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565637162\frames_sampled30\camera_A_frame_001.jpeg,medium
1565637504,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565637504\frames_sampled30\camera_A_frame_001.jpeg,low
1565637548,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565637548\frames_sampled30\camera_A_frame_001.jpeg,low
1565637578,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565637578\frames_sampled30\camera_A_frame_001.jpeg,low
1565638287,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638287\frames_sampled30\camera_A_frame_001.jpeg,medium
1565638323,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638323\frames_sampled30\camera_A_frame_001.jpeg,medium
1565638365,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638365\frames_sampled30\camera_A_frame_001.jpeg,high
1565638478,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638478\frames_sampled30\camera_A_frame_001.jpeg,low
1565638515,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638515\frames_sampled30\camera_A_frame_001.jpeg,low
1565638550,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565638550\frames_sampled30\camera_A_frame_001.jpeg,low
1565640195,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640195\frames_sampled30\camera_A_frame_001.jpeg,low
1565640227,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640227\frames_sampled30\camera_A_frame_001.jpeg,medium
1565640272,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640272\frames_sampled30\camera_A_frame_001.jpeg,medium
1565640365,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640365\frames_sampled30\camera_A_frame_001.jpeg,high
1565640427,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640427\frames_sampled30\camera_A_frame_001.jpeg,low
1565640528,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640528\frames_sampled30\camera_A_frame_001.jpeg,low
1565640549,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640549\frames_sampled30\camera_A_frame_001.jpeg,low
1565640723,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640723\frames_sampled30\camera_A_frame_001.jpeg,low
1565640772,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640772\frames_sampled30\camera_A_frame_001.jpeg,low
1565640812,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640812\frames_sampled30\camera_A_frame_001.jpeg,low
1565640842,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640842\frames_sampled30\camera_A_frame_001.jpeg,medium
1565640868,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640868\frames_sampled30\camera_A_frame_001.jpeg,medium
1565640894,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640894\frames_sampled30\camera_A_frame_001.jpeg,medium
1565640914,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565640914\frames_sampled30\camera_A_frame_001.jpeg,high
1565641844,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565641844\frames_sampled30\camera_A_frame_001.jpeg,low
1565641885,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565641885\frames_sampled30\camera_A_frame_001.jpeg,low
1565641915,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565641915\frames_sampled30\camera_A_frame_001.jpeg,medium
1565641943,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565641943\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711083,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711083\frames_sampled30\camera_A_frame_001.jpeg,low
1565711115,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711115\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711154,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711154\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711183,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711183\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711270,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711270\frames_sampled30\camera_A_frame_001.jpeg,low
1565711296,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711296\frames_sampled30\camera_A_frame_001.jpeg,low
1565711326,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711326\frames_sampled30\camera_A_frame_001.jpeg,low
1565711358,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711358\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711453,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711453\frames_sampled30\camera_A_frame_001.jpeg,low
1565711498,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711498\frames_sampled30\camera_A_frame_001.jpeg,low
1565711527,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711527\frames_sampled30\camera_A_frame_001.jpeg,medium
1565711570,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565711570\frames_sampled30\camera_A_frame_001.jpeg,high
1565721800,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565721800\frames_sampled30\camera_A_frame_001.jpeg,low
1565721828,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565721828\frames_sampled30\camera_A_frame_001.jpeg,low
1565721855,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565721855\frames_sampled30\camera_A_frame_001.jpeg,medium
1565724050,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724050\frames_sampled30\camera_A_frame_001.jpeg,low
1565724087,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724087\frames_sampled30\camera_A_frame_001.jpeg,low
1565724196,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724196\frames_sampled30\camera_A_frame_001.jpeg,low
1565724235,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724235\frames_sampled30\camera_A_frame_001.jpeg,low
1565724269,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724269\frames_sampled30\camera_A_frame_001.jpeg,medium
1565724509,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724509\frames_sampled30\camera_A_frame_001.jpeg,low
1565724552,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724552\frames_sampled30\camera_A_frame_001.jpeg,low
1565724588,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724588\frames_sampled30\camera_A_frame_001.jpeg,low
1565724620,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565724620\frames_sampled30\camera_A_frame_001.jpeg,medium
1565725009,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725009\frames_sampled30\camera_A_frame_001.jpeg,low
1565725047,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725047\frames_sampled30\camera_A_frame_001.jpeg,low
1565725071,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725071\frames_sampled30\camera_A_frame_001.jpeg,low
1565725095,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725095\frames_sampled30\camera_A_frame_001.jpeg,low
1565725123,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725123\frames_sampled30\camera_A_frame_001.jpeg,medium
1565725156,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725156\frames_sampled30\camera_A_frame_001.jpeg,medium
1565725188,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725188\frames_sampled30\camera_A_frame_001.jpeg,medium
1565725244,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565725244\frames_sampled30\camera_A_frame_001.jpeg,medium
1565726812,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565726812\frames_sampled30\camera_A_frame_001.jpeg,low
1565726848,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565726848\frames_sampled30\camera_A_frame_001.jpeg,low
1565726887,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565726887\frames_sampled30\camera_A_frame_001.jpeg,low
1565726915,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565726915\frames_sampled30\camera_A_frame_001.jpeg,low
1565726949,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565726949\frames_sampled30\camera_A_frame_001.jpeg,medium
1565727738,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727738\frames_sampled30\camera_A_frame_001.jpeg,low
1565727765,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727765\frames_sampled30\camera_A_frame_001.jpeg,low
1565727791,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727791\frames_sampled30\camera_A_frame_001.jpeg,low
1565727821,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727821\frames_sampled30\camera_A_frame_001.jpeg,low
1565727851,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727851\frames_sampled30\camera_A_frame_001.jpeg,medium
1565727875,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727875\frames_sampled30\camera_A_frame_001.jpeg,medium
1565727921,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565727921\frames_sampled30\camera_A_frame_001.jpeg,high
1565728388,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565728388\frames_sampled30\camera_A_frame_001.jpeg,low
1565728415,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565728415\frames_sampled30\camera_A_frame_001.jpeg,low
1565728453,C:/Users/Leopard/Desktop/Jupyter_Python_ML/Univer/Final_AI_model/Dataset_dish\dish_1565728453\frames_sampled30\camera_A_frame_001.jpeg,low
